"value","reportDate","prettyValue","realty_id","Адрес","URL","year_built","floor_count","ceiling","Тип.перекрытий","Подъездов","Количество.лифтов","flats","Реновация","Аварийность","Детская.площадка","Спортивная.площадка","Расстояние.до.первой.станции","Расстояние.до.второй.станции","Расстояние.до.третьей.станции","Название.первой.станции","Название.второй.станции","Название.третьей.станции","Ближайшая.станция.после.тритмента.расстояние","Ближайшая.станция.после.тритмента","Ближайшая.станция.до.тритмента.расстояние","Ближайшая.станция.до.тритмента","Сокращение.расстояния","cumprod","discounted_value","Number.of.queries","new_realty_id","grocery","clinic","nursery","school","api_url","Пассажирские","Грузовые","Грузовых.на.подъезд","elevators","gas_supply","sports","playground","treatment","distance","weights","subclass"
354005,"2023-04-01","354 005 ₽/м²",10,"Москва, улица Саморы Машела, 4К4","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+4%D0%9A4&totalArea=55.2&roomsCount=2&offerId=308290049&floor=floorLast&repairType=repairTypeDesign",2002,9,2.64,"Другие",3,"6 пассажирских, 3 грузовых",87,"Нет","Нет","Нет","Нет",1213,2467,2599,"Университет Дружбы Народов","Коньково","Тропарёво",1213,"Университет Дружбы Народов",2467,"Коньково",1254,1.6162,219035.391659448,9486,10,23,3,9,6,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B%20%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C%204%D0%9A4",6,3,1,2,0,0,0,1,0.849964635287608,1,"22"
351421,"2023-05-01","351 421 ₽/м²",10,"Москва, улица Саморы Машела, 4К4","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+4%D0%9A4&totalArea=55.2&roomsCount=2&offerId=308290049&floor=floorLast&repairType=repairTypeDesign",2002,9,2.64,"Другие",3,"6 пассажирских, 3 грузовых",87,"Нет","Нет","Нет","Нет",1213,2467,2599,"Университет Дружбы Народов","Коньково","Тропарёво",1213,"Университет Дружбы Народов",2467,"Коньково",1254,1.6162,217436.579631234,10085,10,23,3,9,6,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B%20%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C%204%D0%9A4",6,3,1,2,0,0,0,1,0.849964635287608,1,"23"
336951,"2023-06-01","336 951 ₽/м²",10,"Москва, улица Саморы Машела, 4К4","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+4%D0%9A4&totalArea=55.2&roomsCount=2&offerId=308290049&floor=floorLast&repairType=repairTypeDesign",2002,9,2.64,"Другие",3,"6 пассажирских, 3 грузовых",87,"Нет","Нет","Нет","Нет",1213,2467,2599,"Университет Дружбы Народов","Коньково","Тропарёво",1213,"Университет Дружбы Народов",2467,"Коньково",1254,1.6062,209781.471796787,14051,10,23,3,9,6,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B%20%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C%204%D0%9A4",6,3,1,2,0,0,0,1,0.849964635287608,1,"24"
326472,"2023-07-01","326 472 ₽/м²",10,"Москва, улица Саморы Машела, 4К4","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+4%D0%9A4&totalArea=55.2&roomsCount=2&offerId=308290049&floor=floorLast&repairType=repairTypeDesign",2002,9,2.64,"Другие",3,"6 пассажирских, 3 грузовых",87,"Нет","Нет","Нет","Нет",1213,2467,2599,"Университет Дружбы Народов","Коньково","Тропарёво",1213,"Университет Дружбы Народов",2467,"Коньково",1254,1.6062,203257.377661561,9180,10,23,3,9,6,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B%20%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C%204%D0%9A4",6,3,1,2,0,0,0,1,0.849964635287608,1,"25"
344349,"2023-08-01","344 349 ₽/м²",10,"Москва, улица Саморы Машела, 4К4","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+4%D0%9A4&totalArea=55.2&roomsCount=2&offerId=308290049&floor=floorLast&repairType=repairTypeDesign",2002,9,2.64,"Другие",3,"6 пассажирских, 3 грузовых",87,"Нет","Нет","Нет","Нет",1213,2467,2599,"Университет Дружбы Народов","Коньково","Тропарёво",1213,"Университет Дружбы Народов",2467,"Коньково",1254,1.6062,214387.373926037,11598,10,23,3,9,6,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B%20%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C%204%D0%9A4",6,3,1,2,0,0,0,1,0.849964635287608,1,"26"
351421,"2023-09-01","351 421 ₽/м²",10,"Москва, улица Саморы Машела, 4К4","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+4%D0%9A4&totalArea=55.2&roomsCount=2&offerId=308290049&floor=floorLast&repairType=repairTypeDesign",2002,9,2.64,"Другие",3,"6 пассажирских, 3 грузовых",87,"Нет","Нет","Нет","Нет",1213,2467,2599,"Университет Дружбы Народов","Коньково","Тропарёво",1213,"Университет Дружбы Народов",2467,"Коньково",1254,1.6539,212480.198319124,10264,10,23,3,9,6,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B%20%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C%204%D0%9A4",6,3,1,2,0,0,0,1,0.849964635287608,1,"27"
369509,"2024-09-01","369 509 ₽/м²",10,"Москва, улица Саморы Машела, 4К4","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+4%D0%9A4&totalArea=55.2&roomsCount=2&offerId=308290049&floor=floorLast&repairType=repairTypeDesign",2002,9,2.64,"Другие",3,"6 пассажирских, 3 грузовых",87,"Нет","Нет","Нет","Нет",1213,2467,2599,"Университет Дружбы Народов","Коньково","Тропарёво",1213,"Университет Дружбы Народов",2467,"Коньково",1254,1.6769,220352.436042698,78510,10,23,3,9,6,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B%20%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C%204%D0%9A4",6,3,1,2,0,0,0,1,0.849964635287608,1,"28"
394751,"2024-10-01","394 751 ₽/м²",10,"Москва, улица Саморы Машела, 4К4","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+4%D0%9A4&totalArea=55.2&roomsCount=2&offerId=308290049&floor=floorLast&repairType=repairTypeDesign",2002,9,2.64,"Другие",3,"6 пассажирских, 3 грузовых",87,"Нет","Нет","Нет","Нет",1213,2467,2599,"Университет Дружбы Народов","Коньково","Тропарёво",1213,"Университет Дружбы Народов",2467,"Коньково",1254,1.6769,235405.21199833,19733,10,23,3,9,6,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B%20%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C%204%D0%9A4",6,3,1,2,0,0,0,1,0.849964635287608,1,"29"
407372,"2024-11-01","407 372 ₽/м²",10,"Москва, улица Саморы Машела, 4К4","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+4%D0%9A4&totalArea=55.2&roomsCount=2&offerId=308290049&floor=floorLast&repairType=repairTypeDesign",2002,9,2.64,"Другие",3,"6 пассажирских, 3 грузовых",87,"Нет","Нет","Нет","Нет",1213,2467,2599,"Университет Дружбы Народов","Коньково","Тропарёво",1213,"Университет Дружбы Народов",2467,"Коньково",1254,1.6769,242931.599976146,17202,10,23,3,9,6,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B%20%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C%204%D0%9A4",6,3,1,2,0,0,0,1,0.849964635287608,1,"30"
458333,"2024-12-01","458 333 ₽/м²",10,"Москва, улица Саморы Машела, 4К4","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+4%D0%9A4&totalArea=55.2&roomsCount=2&offerId=308290049&floor=floorLast&repairType=repairTypeDesign",2002,9,2.64,"Другие",3,"6 пассажирских, 3 грузовых",87,"Нет","Нет","Нет","Нет",1213,2467,2599,"Университет Дружбы Народов","Коньково","Тропарёво",1213,"Университет Дружбы Народов",2467,"Коньково",1254,1.6248,282085.795174791,38138,10,23,3,9,6,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B%20%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C%204%D0%9A4",6,3,1,2,0,0,0,1,0.849964635287608,1,"31"
454710,"2025-01-01","454 710 ₽/м²",10,"Москва, улица Саморы Машела, 4К4","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+4%D0%9A4&totalArea=55.2&roomsCount=2&offerId=308290049&floor=floorLast&repairType=repairTypeDesign",2002,9,2.64,"Другие",3,"6 пассажирских, 3 грузовых",87,"Нет","Нет","Нет","Нет",1213,2467,2599,"Университет Дружбы Народов","Коньково","Тропарёво",1213,"Университет Дружбы Народов",2467,"Коньково",1254,1.6248,279855.982274742,20747,10,23,3,9,6,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B%20%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C%204%D0%9A4",6,3,1,2,0,0,0,1,0.849964635287608,1,"32"
454710,"2025-02-01","454 710 ₽/м²",10,"Москва, улица Саморы Машела, 4К4","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+4%D0%9A4&totalArea=55.2&roomsCount=2&offerId=308290049&floor=floorLast&repairType=repairTypeDesign",2002,9,2.64,"Другие",3,"6 пассажирских, 3 грузовых",87,"Нет","Нет","Нет","Нет",1213,2467,2599,"Университет Дружбы Народов","Коньково","Тропарёво",1213,"Университет Дружбы Народов",2467,"Коньково",1254,1.6248,279855.982274742,15638,10,23,3,9,6,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B%20%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C%204%D0%9A4",6,3,1,2,0,0,0,1,0.849964635287608,1,"33"
231762,"2020-03-01","231 762 ₽/м²",27,"Москва, улица Островитянова, 9","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+9&totalArea=66.6&roomsCount=2&offerId=311234104&floor=floorOther&repairType=repairTypeCosmetic",2004,16,2.78,"Другие",7,"7 пассажирских, 7 грузовых",335,"Нет","Нет","Нет","Нет",1324,1874,2496,"Университет Дружбы Народов","Коньково","Тропарёво",1324,"Университет Дружбы Народов",1874,"Коньково",550,1,231762,145,27,20,2,10,4,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C%209",7,7,1,1,0,0,0,0,0.602914295137465,1,"286"
227947,"2020-04-01","227 947 ₽/м²",27,"Москва, улица Островитянова, 9","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+9&totalArea=66.6&roomsCount=2&offerId=311234104&floor=floorOther&repairType=repairTypeCosmetic",2004,16,2.78,"Другие",7,"7 пассажирских, 7 грузовых",335,"Нет","Нет","Нет","Нет",1324,1874,2496,"Университет Дружбы Народов","Коньково","Тропарёво",1324,"Университет Дружбы Народов",1874,"Коньково",550,1,227947,104,27,20,2,10,4,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C%209",7,7,1,1,0,0,0,0,0.602914295137465,1,"285"
224370,"2020-05-01","224 370 ₽/м²",27,"Москва, улица Островитянова, 9","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+9&totalArea=66.6&roomsCount=2&offerId=311234104&floor=floorOther&repairType=repairTypeCosmetic",2004,16,2.78,"Другие",7,"7 пассажирских, 7 грузовых",335,"Нет","Нет","Нет","Нет",1324,1874,2496,"Университет Дружбы Народов","Коньково","Тропарёво",1324,"Университет Дружбы Народов",1874,"Коньково",550,1,224370,89,27,20,2,10,4,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C%209",7,7,1,1,0,0,0,0,0.602914295137465,1,"284"
226643,"2020-06-01","226 643 ₽/м²",27,"Москва, улица Островитянова, 9","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+9&totalArea=66.6&roomsCount=2&offerId=311234104&floor=floorOther&repairType=repairTypeCosmetic",2004,16,2.78,"Другие",7,"7 пассажирских, 7 грузовых",335,"Нет","Нет","Нет","Нет",1324,1874,2496,"Университет Дружбы Народов","Коньково","Тропарёво",1324,"Университет Дружбы Народов",1874,"Коньково",550,1.0508,215686.143890369,140,27,20,2,10,4,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C%209",7,7,1,1,0,0,0,0,0.602914295137465,1,"283"
232908,"2020-07-01","232 908 ₽/м²",27,"Москва, улица Островитянова, 9","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+9&totalArea=66.6&roomsCount=2&offerId=311234104&floor=floorOther&repairType=repairTypeCosmetic",2004,16,2.78,"Другие",7,"7 пассажирских, 7 грузовых",335,"Нет","Нет","Нет","Нет",1324,1874,2496,"Университет Дружбы Народов","Коньково","Тропарёво",1324,"Университет Дружбы Народов",1874,"Коньково",550,1.0508,221648.267986296,285,27,20,2,10,4,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C%209",7,7,1,1,0,0,0,0,0.602914295137465,1,"282"
232908,"2020-08-01","232 908 ₽/м²",27,"Москва, улица Островитянова, 9","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+9&totalArea=66.6&roomsCount=2&offerId=311234104&floor=floorOther&repairType=repairTypeCosmetic",2004,16,2.78,"Другие",7,"7 пассажирских, 7 грузовых",335,"Нет","Нет","Нет","Нет",1324,1874,2496,"Университет Дружбы Народов","Коньково","Тропарёво",1324,"Университет Дружбы Народов",1874,"Коньково",550,1.0508,221648.267986296,231,27,20,2,10,4,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C%209",7,7,1,1,0,0,0,0,0.602914295137465,1,"281"
225434,"2020-09-01","225 434 ₽/м²",27,"Москва, улица Островитянова, 9","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+9&totalArea=66.6&roomsCount=2&offerId=311234104&floor=floorOther&repairType=repairTypeCosmetic",2004,16,2.78,"Другие",7,"7 пассажирских, 7 грузовых",335,"Нет","Нет","Нет","Нет",1324,1874,2496,"Университет Дружбы Народов","Коньково","Тропарёво",1324,"Университет Дружбы Народов",1874,"Коньково",550,1.1582,194641.685373856,165,27,20,2,10,4,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C%209",7,7,1,1,0,0,0,0,0.602914295137465,1,"280"
231579,"2020-10-01","231 579 ₽/м²",27,"Москва, улица Островитянова, 9","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+9&totalArea=66.6&roomsCount=2&offerId=311234104&floor=floorOther&repairType=repairTypeCosmetic",2004,16,2.78,"Другие",7,"7 пассажирских, 7 грузовых",335,"Нет","Нет","Нет","Нет",1324,1874,2496,"Университет Дружбы Народов","Коньково","Тропарёво",1324,"Университет Дружбы Народов",1874,"Коньково",550,1.1582,199947.332067001,171,27,20,2,10,4,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C%209",7,7,1,1,0,0,0,0,0.602914295137465,1,"279"
249763,"2020-11-01","249 763 ₽/м²",27,"Москва, улица Островитянова, 9","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+9&totalArea=66.6&roomsCount=2&offerId=311234104&floor=floorOther&repairType=repairTypeCosmetic",2004,16,2.78,"Другие",7,"7 пассажирских, 7 грузовых",335,"Нет","Нет","Нет","Нет",1324,1874,2496,"Университет Дружбы Народов","Коньково","Тропарёво",1324,"Университет Дружбы Народов",1874,"Коньково",550,1.1582,215647.556553272,1252,27,20,2,10,4,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C%209",7,7,1,1,0,0,0,0,0.602914295137465,1,"278"
