value,reportDate,prettyValue,realty_id,Адрес,URL,Год постройки,Этажность,Высота потолков,Тип перекрытий,Подъездов,Количество лифтов,Квартир,Реновация,Аварийность,Детская площадка,Спортивная площадка,Расстояние до первой станции,Расстояние до второй станции,Расстояние до третьей станции,Название первой станции,Название второй станции,Название третьей станции,Ближайшая станция после тритмента расстояние,Ближайшая станция после тритмента,Ближайшая станция до тритмента расстояние,Ближайшая станция до тритмента,Сокращение расстояния,discounted_value,Number of queries,new_realty_id,grocery,clinic,nursery,school,api_url,cumprod,Пассажирские,Грузовые,Грузовых на подъезд,Пассажирских на подъезд,Газоснабжение_dummy,Спортивная площадка binary,Детская площадка binary,PCA_Component
245536.0,2020-03-01,245 536 ₽/м²,81,"Москва, улица Обручева, 4К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+4%D0%9A1&totalArea=44.6&roomsCount=2&offerId=303885699&floor=floorOther&repairType=repairTypeCosmetic,1967,18,2.7,Другие,3,"3 пассажирских, 3 грузовых",191.0,Нет,Нет,Нет,Нет,1624.0,2125.0,3488.0,Университет Дружбы Народов,Новаторская,Юго-Западная,1624.0,Университет Дружбы Народов,2125.0,Новаторская,501.0,245536.0,145.0,79,24,0,14,7,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C%204%D0%9A1,1.0,3,3,1.0,1.0,0,0,0,0.8834281075358006
186546.0,2020-03-01,186 546 ₽/м²,28,"Москва, улица Академика Волгина, 31К2",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+31%D0%9A2&totalArea=64.0&roomsCount=3&offerId=310639393&floor=floorOther&repairType=repairTypeCosmetic,1967,9,2.64,Железобетонные,4,4 пассажирских,143.0,Нет,Нет,Да,Нет,1213.0,1317.0,1340.0,Университет Дружбы Народов,Коньково,Беляево,1213.0,Университет Дружбы Народов,1317.0,Коньково,104.0,186546.0,145.0,28,32,2,12,5,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2031%D0%9A2,1.0,4,0,0.0,1.0,1,0,1,0.7940782729584702
204545.0,2020-03-01,204 545 ₽/м²,36,"Москва, улица Теплый Стан, 12К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+12%D0%9A1&totalArea=38.5&roomsCount=2&offerId=310625201&floor=floorOther&repairType=repairTypeCosmetic,1975,14,2.64,Другие,1,2 пассажирских,97.0,Нет,Нет,Да,Нет,595.0,2180.0,3557.0,Генерала Тюленева,Тёплый Стан,Коньково,595.0,Генерала Тюленева,2180.0,Тёплый Стан,1585.0,204545.0,145.0,36,12,0,12,8,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2012%D0%9A1,1.0,2,0,0.0,2.0,0,0,1,0.0914878477271782
223540.0,2020-03-01,223 540 ₽/м²,6,"Москва, улица Саморы Машела, 4К3",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+4%D0%9A3&totalArea=81.1&roomsCount=3&offerId=309936581&floor=floorOne&repairType=repairTypeWithout,2002,9,2.64,Другие,4,"4 пассажирских, 4 грузовых",122.0,Нет,Нет,Нет,Нет,1106.0,2607.0,2739.0,Университет Дружбы Народов,Коньково,Тропарёво,1106.0,Университет Дружбы Народов,2607.0,Коньково,1501.0,223540.0,145.0,6,22,3,8,5,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B%20%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C%204%D0%9A3,1.0,4,4,1.0,1.0,0,0,0,-0.3337020077776452
184211.0,2020-03-01,184 211 ₽/м²,16,"Москва, Миклухо-Маклая улица, 25",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%9C%D0%B8%D0%BA%D0%BB%D1%83%D1%85%D0%BE-%D0%9C%D0%B0%D0%BA%D0%BB%D0%B0%D1%8F+%D1%83%D0%BB%D0%B8%D1%86%D0%B0%2C+25&totalArea=38.7&roomsCount=1&offerId=310270512&floor=floorLast&repairType=repairTypeDesign,1967,1,2.5,Железобетонные,4,4 пассажирских,144.0,Нет,Нет,Да,Да,480.0,950.0,2251.0,Университет Дружбы Народов,Беляево,Калужская,480.0,Университет Дружбы Народов,950.0,Беляево,470.0,184211.0,145.0,16,34,1,13,8,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D0%9C%D0%B8%D0%BA%D0%BB%D1%83%D1%85%D0%BE-%D0%9C%D0%B0%D0%BA%D0%BB%D0%B0%D1%8F%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%2C%2025,1.0,4,0,0.0,1.0,1,1,1,1.5886660572625877
148487.0,2020-03-01,148 487 ₽/м²,68,"Москва, пос. Завода Мосрентген, 35",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+35&totalArea=54.0&roomsCount=1&offerId=312231467&floor=floorTwo&repairType=repairTypeDesign,2013,16,2.8,Железобетонные,3,"3 пассажирских, 3 грузовых",200.0,Нет,Нет,Нет,Нет,1319.0,1581.0,4583.0,Генерала Тюленева,Тютчевская,Саларьево,1319.0,Генерала Тюленева,4583.0,Саларьево,3264.0,148487.0,145.0,67,8,0,7,4,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D0%BF%D0%BE%D1%81.%20%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0%20%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C%2035,1.0,3,3,1.0,1.0,0,0,0,-1.907600063707279
212303.0,2020-03-01,212 303 ₽/м²,42,"Москва, улица Академика Варги, 3",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B0%D1%80%D0%B3%D0%B8%2C+3&totalArea=60.8&roomsCount=3&offerId=302971287&floor=floorOther&repairType=repairTypeCosmetic,1995,14,2.64,Другие,7,14 пассажирских,320.0,Нет,Нет,Да,Да,982.0,2714.0,4090.0,Генерала Тюленева,Тёплый Стан,Коньково,982.0,Генерала Тюленева,2714.0,Тёплый Стан,1732.0,212303.0,145.0,42,17,0,12,7,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%B0%D1%80%D0%B3%D0%B8%2C%203,1.0,14,0,0.0,2.0,0,1,1,0.1416706767930465
195898.0,2020-03-01,195 898 ₽/м²,93,"Москва, улица Генерала Тюленева, 3",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+3&totalArea=51.0&roomsCount=2&offerId=313645435&floor=floorOther&repairType=repairTypeCosmetic,1981,16,2.64,Другие,4,8 пассажирских,255.0,Нет,Нет,Да,Нет,188.0,1369.0,2258.0,Генерала Тюленева,Тёплый Стан,Тютчевская,188.0,Генерала Тюленева,1369.0,Тёплый Стан,1181.0,195898.0,145.0,90,13,0,14,10,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0%20%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C%203,1.0,8,0,0.0,2.0,0,0,1,0.9454492516249928
178710.0,2020-03-01,178 710 ₽/м²,92,"Москва, улица Теплый Стан, 9К7",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+9%D0%9A7&totalArea=55.0&roomsCount=2&offerId=309582779&floor=floorTwo&repairType=repairTypeCosmetic,1978,16,2.48,Другие,4,8 пассажирских,249.0,Нет,Нет,Да,Нет,811.0,844.0,2413.0,Генерала Тюленева,Тёплый Стан,Тютчевская,811.0,Генерала Тюленева,844.0,Тёплый Стан,33.0,178710.0,145.0,89,13,0,14,7,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%209%D0%9A7,1.0,8,0,0.0,2.0,0,0,1,0.2988616214971081
225158.0,2020-03-01,225 158 ₽/м²,9,"Москва, улица Саморы Машела, 4К2",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+4%D0%9A2&totalArea=79.5&roomsCount=3&offerId=309254865&floor=floorOther&repairType=repairTypeEuro,2002,14,2.64,Железобетонные,3,"4 пассажирских, 2 грузовых",137.0,Нет,Нет,Нет,Нет,1060.0,2511.0,2809.0,Университет Дружбы Народов,Беляево,Тропарёво,1060.0,Университет Дружбы Народов,2511.0,Беляево,1451.0,225158.0,145.0,9,20,3,8,4,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B%20%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C%204%D0%9A2,1.0,4,2,0.6666666666666666,1.3333333333333333,0,0,0,-0.655516033463672
179367.0,2020-03-01,179 367 ₽/м²,41,"Москва, улица Академика Варги, 5",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B0%D1%80%D0%B3%D0%B8%2C+5&totalArea=76.2&roomsCount=4&offerId=308144018&floor=floorOne&repairType=repairTypeCosmetic,1994,14,2.64,Другие,8,16 пассажирских,346.0,Нет,Нет,Да,Да,1036.0,2470.0,2908.0,Генерала Тюленева,Тютчевская,Тёплый Стан,1036.0,Генерала Тюленева,2908.0,Тёплый Стан,1872.0,179367.0,145.0,41,18,0,12,8,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%B0%D1%80%D0%B3%D0%B8%2C%205,1.0,16,0,0.0,2.0,0,1,1,0.4103422946573741
151247.0,2020-03-01,151 247 ₽/м²,63,"Москва, улица Теплый Стан, 15К5",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A5&totalArea=61.5&roomsCount=3&offerId=294319016&floor=floorOther&repairType=repairTypeWithout,1973,12,2.48,Другие,3,6 пассажирских,168.0,Нет,Нет,Да,Нет,608.0,1265.0,2222.0,Генерала Тюленева,Тёплый Стан,Тютчевская,608.0,Генерала Тюленева,1265.0,Тёплый Стан,657.0,151247.0,145.0,63,11,0,15,8,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A5,1.0,6,0,0.0,2.0,0,0,1,0.5929863038917672
195135.0,2020-03-01,195 135 ₽/м²,60,"Москва, улица Теплый Стан, 15К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A1&totalArea=63.5&roomsCount=2&offerId=301855337&floor=floorOther&repairType=repairTypeWithout,1981,16,2.64,Железобетонные,3,"3 пассажирских, 3 грузовых",191.0,Нет,Нет,Нет,Нет,299.0,1075.0,2466.0,Генерала Тюленева,Тёплый Стан,Тютчевская,299.0,Генерала Тюленева,1075.0,Тёплый Стан,776.0,195135.0,145.0,60,11,0,15,10,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A1,1.0,3,3,1.0,1.0,0,0,0,1.0240447239770236
162688.0,2020-03-01,162 688 ₽/м²,12,"Москва, улица Академика Волгина, 23К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+23%D0%9A1&totalArea=60.0&roomsCount=3&offerId=306765780&floor=floorOne&repairType=repairTypeCosmetic,1968,9,2.64,Другие,7,10 пассажирских,251.0,Нет,Нет,Нет,Нет,614.0,1203.0,2229.0,Университет Дружбы Народов,Беляево,Коньково,614.0,Университет Дружбы Народов,1203.0,Беляево,589.0,162688.0,145.0,12,34,2,14,8,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2023%D0%9A1,1.0,10,0,0.0,1.4285714285714286,1,0,0,1.916711294720612
183134.0,2020-03-01,183 134 ₽/м²,40,"Москва, улица Теплый Стан, 14/2",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+14%2F2&totalArea=44.4&roomsCount=2&offerId=301200222&floor=floorOther&repairType=repairTypeCosmetic,1975,9,2.64,Другие,16,16 пассажирских,575.0,Нет,Нет,Да,Нет,717.0,2290.0,3667.0,Генерала Тюленева,Тёплый Стан,Коньково,717.0,Генерала Тюленева,2290.0,Тёплый Стан,1573.0,183134.0,145.0,40,14,0,12,7,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2014%2F2,1.0,16,0,0.0,1.0,1,0,1,-0.0177565466720513
181048.0,2020-03-01,181 048 ₽/м²,90,"Москва, улица Генерала Тюленева, 27",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+27&totalArea=52.1&roomsCount=2&offerId=302329954&floor=floorOther&repairType=repairTypeCosmetic,1979,16,2.48,Другие,2,4 пассажирских,207.0,Нет,Нет,Да,Нет,1140.0,1258.0,2234.0,Генерала Тюленева,Тёплый Стан,Тютчевская,1140.0,Генерала Тюленева,1258.0,Тёплый Стан,118.0,181048.0,145.0,87,8,0,9,7,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0%20%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C%2027,1.0,4,0,0.0,2.0,0,0,1,-0.8912518575885355
174608.0,2020-03-01,174 608 ₽/м²,99,"Москва, улица Академика Арцимовича, 2К2",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%90%D1%80%D1%86%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87%D0%B0%2C+2%D0%9A2&totalArea=43.0&roomsCount=2&offerId=313737828&floor=floorOther&repairType=repairTypeCosmetic,1967,9,2.5,Железобетонные,4,4 пассажирских,144.0,Нет,Нет,Да,Да,663.0,1050.0,1913.0,Университет Дружбы Народов,Беляево,Коньково,663.0,Университет Дружбы Народов,1050.0,Беляево,387.0,174608.0,145.0,96,35,2,13,9,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%90%D1%80%D1%86%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87%D0%B0%2C%202%D0%9A2,1.0,4,0,0.0,1.0,1,1,1,2.0005026245895103
180000.0,2020-03-01,180 000 ₽/м²,94,"Москва, улица Генерала Тюленева, 23К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+23%D0%9A1&totalArea=34.9&roomsCount=1&offerId=313640883&floor=floorOther&repairType=repairTypeCosmetic,1977,16,2.48,Железобетонные,2,4 пассажирских,207.0,Нет,Нет,Да,Нет,790.0,1298.0,1956.0,Генерала Тюленева,Тёплый Стан,Тютчевская,790.0,Генерала Тюленева,1298.0,Тёплый Стан,508.0,180000.0,145.0,91,11,0,11,8,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0%20%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C%2023%D0%9A1,1.0,4,0,0.0,2.0,0,0,1,-0.1465348480899505
250000.0,2020-03-01,250 000 ₽/м²,59,"Москва, улица Теплый Стан, 15К7",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic,1973,12,2.48,Другие,3,6 пассажирских,168.0,Нет,Нет,Да,Нет,421.0,1241.0,2279.0,Генерала Тюленева,Тёплый Стан,Тютчевская,421.0,Генерала Тюленева,1241.0,Тёплый Стан,820.0,250000.0,145.0,59,13,0,15,9,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7,1.0,6,0,0.0,2.0,0,0,1,0.914800329577794
164407.0,2020-03-01,164 407 ₽/м²,44,"Москва, улица Академика Виноградова, 6",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro,1975,9,2.64,Железобетонные,8,8 пассажирских,288.0,Нет,Нет,Нет,Нет,1081.0,2892.0,4270.0,Генерала Тюленева,Тёплый Стан,Коньково,1081.0,Генерала Тюленева,2892.0,Тёплый Стан,1811.0,164407.0,145.0,44,13,0,11,6,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C%206,1.0,8,0,0.0,1.0,0,0,0,-0.4713084525318083
185873.0,2020-03-01,185 873 ₽/м²,39,"Москва, улица Теплый Стан, 27",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+27&totalArea=54.0&roomsCount=2&offerId=311120890&floor=floorLast&repairType=repairTypeCosmetic,1981,16,2.64,Железобетонные,8,16 пассажирских,510.0,Нет,Нет,Да,Нет,669.0,2243.0,3620.0,Генерала Тюленева,Тёплый Стан,Коньково,669.0,Генерала Тюленева,2243.0,Тёплый Стан,1574.0,185873.0,145.0,39,15,0,13,8,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2027,1.0,16,0,0.0,2.0,0,0,1,0.4357953591877055
